season,away_team,posteam,X,game_id,home_team,home_score,away_score,touchdown,fourth_down_attempt,punt_inside_twenty,own_kickoff_recovery,extra_point_good,field_goal_made,return_touchdown,two_point_success,pass_touchdown,rush_touchdown,interception,fumble_lost,safety,offensive_retention,defensive_retention,special_retention,ishome,win,win_last,win_sum_3_current_full_window,win_sum_5_current_full_window,win_3_last,win_5_last,win_last_home,win_last_away,win_streak_ending_current_game,win_streak,punt_inside_twenty_last,punt_inside_twenty_sum_3_current_full_window,punt_inside_twenty_sum_5_current_full_window,punt_inside_twenty_3_last,punt_inside_twenty_5_last,exp_good_last,exp_good_sum_3_current_full_window,exp_good_sum_5_current_full_window,exp_good_3_last,exp_good_5_last,field_goal_last,field_goal_sum_3_current_full_window,field_goal_sum_5_current_full_window,field_goal_3_last,field_goal_5_last,ret_td_last,ret_td_sum_3_current_full_window,ret_td_sum_5_current_full_window,ret_td_3_last,ret_td_5_last,twop_last,twop_sum_3_current_full_window,twop_sum_5_current_full_window,twop_3_last,twop_5_last,pass_td_last,pass_td_sum_3_current_full_window,pass_td_sum_5_current_full_window,pass_td_3_last,pass_td_5_last,rush_td_last,rush_td_sum_3_current_full_window,rush_td_sum_5_current_full_window,rush_td_3_last,rush_td_5_last,int_last,int_sum_3_current_full_window,int_sum_5_current_full_window,int_3_last,int_5_last,fumble_last,fumble_sum_3_current_full_window,fumble_sum_5_current_full_window,fumble_3_last,fumble_5_last,safety_last,safety_sum_3_current_full_window,safety_sum_5_current_full_window,safety_3_last,safety_5_last,off_ret,def_ret,spec_ret,opponent,new_qb,new_coach,game_id_away,off_ret_away,def_ret_away,spec_ret_away,new_coach_away,touchdown_away,extra_point_good_away,field_goal_made_away,two_point_success_away
2014,KC,LAC,5945,2014_07_KC_SD,LAC,20,23,2,0,1,0,2,2,0,0,2,0,1,0,0,19,18,3,1,0,1,2,4,3,5,1,0,0,5,1,4,10,6,11,4,10,15,11,16,1,4,10,6,11,0,0,0,0,0,0,0,0,0,0,3,8,13,9,14,1,2,2,2,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,19,18,3,KC,1,0,2014_16_KC_PIT,18,15,2,0,0,0,4,0
2014,MIA,CHI,1867,2014_07_MIA_CHI,CHI,14,27,2,3,2,0,2,0,0,0,1,1,1,2,0,16,15,2,1,0,1,1,2,1,3,1,0,0,1,2,6,6,4,5,1,6,11,6,13,2,3,6,4,6,0,1,1,1,1,1,1,1,1,1,1,4,8,5,11,2,4,4,3,3,0,3,5,4,4,0,4,6,2,4,0,0,0,0,0,16,15,2,MIA,0,0,2014_08_MIA_JAX,14,22,3,1,1,3,2,0
2014,MIN,BUF,1195,2014_07_MIN_BUF,BUF,17,16,2,1,2,0,2,1,0,0,2,0,1,3,0,15,17,2,1,1,0,2,2,1,2,0,1,1,0,0,5,7,3,8,2,4,7,4,7,0,4,6,4,10,0,1,2,2,3,1,2,2,2,2,2,5,8,5,7,1,1,1,1,1,1,3,5,4,4,2,5,5,2,3,0,0,1,0,1,15,17,2,MIN,1,0,2014_08_MIN_TB,21,15,3,0,1,1,2,0
2014,NO,DET,3566,2014_07_NO_DET,DET,24,23,3,0,4,0,3,1,0,0,2,1,2,0,0,19,18,2,1,1,1,2,4,2,3,1,0,2,1,2,10,13,8,10,2,7,12,7,10,1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,1,4,6,4,5,1,2,4,2,3,0,3,5,1,4,0,1,2,1,4,0,0,0,0,0,19,18,2,NO,0,1,2014_15_NO_CHI,20,18,3,0,4,4,1,0
2014,NYG,DAL,2885,2014_07_NYG_DAL,DAL,31,21,4,0,1,0,4,1,0,0,3,1,1,0,0,19,16,3,1,1,1,3,5,3,5,1,0,6,5,1,3,5,4,5,3,9,18,10,16,3,6,9,6,12,0,0,1,0,1,0,0,0,0,0,2,7,12,7,10,1,2,5,3,5,0,2,3,1,2,1,2,3,2,4,0,0,0,0,0,19,16,3,NYG,0,0,2014_10_NYG_SEA,17,15,3,1,2,2,1,0
2014,NYJ,NE,7305,2014_07_NYJ_NE,NE,27,25,3,0,2,0,3,2,0,0,3,0,0,0,0,21,20,3,1,1,1,3,4,2,4,1,0,3,2,0,2,6,2,8,4,11,14,10,14,3,10,13,8,14,0,0,1,1,1,0,0,0,0,0,4,9,12,8,10,0,1,1,1,2,0,0,2,2,2,0,0,1,1,1,0,0,0,0,0,21,20,3,NYJ,1,0,2014_05_NYJ_SD,18,20,3,0,0,0,0,0
2014,SEA,LA,5606,2014_07_SEA_STL,LA,28,26,3,1,1,0,4,0,0,0,2,1,0,0,0,20,18,3,1,1,0,1,2,0,1,0,1,1,0,2,5,7,5,8,2,10,15,10,11,1,1,6,2,8,1,2,3,3,4,0,0,0,0,0,1,6,9,7,7,1,3,4,2,3,1,1,3,3,5,0,3,5,4,5,0,0,0,0,0,20,18,3,SEA,0,0,2014_02_SEA_SD,20,19,3,0,3,3,0,0
2014,SF,DEN,3228,2014_07_SF_DEN,DEN,42,17,6,0,2,0,6,0,0,0,4,2,0,0,0,16,16,2,1,1,1,3,4,2,4,1,0,3,2,2,6,10,7,9,4,15,19,10,17,1,3,5,4,6,0,0,0,0,0,0,0,1,1,1,3,11,16,9,15,0,3,3,1,2,0,2,3,3,3,1,1,2,2,2,0,0,0,0,0,16,16,2,SF,0,0,2014_15_SF_SEA,18,19,2,0,1,1,0,0
2014,TEN,WAS,10699,2014_07_TEN_WAS,WAS,19,17,1,0,1,0,1,4,0,0,1,0,1,2,0,19,16,2,1,1,0,1,1,0,1,0,1,1,0,2,4,5,4,5,2,5,11,6,15,2,7,9,3,7,1,1,1,1,1,0,0,0,0,0,2,5,9,5,10,0,0,2,1,5,3,4,9,7,8,1,3,5,3,3,0,0,0,0,0,19,16,2,TEN,0,1,2014_12_TEN_PHI,16,18,2,1,3,3,1,0
2014,BAL,CIN,2210,2014_08_BAL_CIN,CIN,27,24,3,1,1,0,3,2,0,0,0,3,1,1,0,19,21,3,1,1,0,1,2,0,2,0,1,1,0,3,4,7,3,8,0,7,13,6,13,0,5,7,4,6,0,0,1,1,1,0,0,0,0,0,0,2,5,4,6,0,5,8,2,7,0,3,4,2,3,0,1,4,3,3,0,0,0,0,0,19,21,3,BAL,0,0,2014_03_BAL_CLE,16,20,3,0,2,2,3,0
2014,BUF,NYJ,8329,2014_08_BUF_NYJ,NYJ,23,43,3,1,0,0,2,1,0,0,0,3,4,2,0,18,20,3,1,0,0,0,0,0,0,0,1,0,0,1,3,8,7,9,1,5,7,3,6,4,6,7,5,10,0,1,1,1,2,0,0,0,0,0,1,3,4,3,5,1,4,5,1,2,0,5,7,2,5,0,2,4,1,2,0,0,0,0,0,18,20,3,BUF,0,0,2014_01_BUF_CHI,15,17,2,0,2,2,3,0
2014,CHI,NE,7303,2014_08_CHI_NE,NE,51,23,5,0,0,0,6,3,0,0,5,0,0,0,0,21,20,3,1,1,1,3,4,3,4,1,0,4,3,2,2,4,2,6,3,13,19,11,14,2,8,13,10,13,0,0,1,0,1,0,0,0,0,0,3,12,16,9,12,0,0,1,1,1,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,21,20,3,CHI,1,0,2014_13_CHI_DET,16,15,2,0,2,2,1,0
2014,DET,ATL,504,2014_08_DET_ATL,ATL,21,22,3,0,1,0,3,0,0,0,2,1,1,0,0,16,16,3,1,0,0,0,0,0,1,0,1,0,0,1,3,8,5,8,1,5,11,4,16,0,2,4,4,4,0,0,0,0,1,0,0,0,0,0,1,4,8,3,9,0,1,3,1,5,0,2,5,2,5,2,2,3,3,6,1,1,1,1,1,16,16,3,DET,0,0,2014_11_DET_ARI,19,18,2,1,0,0,2,0
2014,GB,NO,7641,2014_08_GB_NO,NO,44,23,5,1,0,0,5,3,0,0,3,2,0,1,0,20,18,3,1,1,0,2,3,1,2,0,1,1,0,1,1,3,2,5,2,9,13,6,11,3,9,10,7,8,0,1,1,1,2,0,0,0,0,0,2,7,11,6,10,0,4,5,2,4,1,4,5,5,6,1,2,4,3,4,0,0,0,0,0,20,18,3,GB,0,0,2014_03_GB_DET,18,20,3,0,2,1,0,0
2014,HOU,TEN,10361,2014_08_HOU_TEN,TEN,16,30,2,2,2,0,1,1,0,0,2,0,1,1,0,16,18,2,1,0,0,1,1,1,1,0,1,0,0,2,7,10,6,8,2,4,10,7,10,1,5,6,4,5,0,0,0,0,0,0,0,0,0,0,2,4,8,5,6,0,1,3,2,4,1,2,4,1,5,0,1,2,0,1,0,0,1,1,2,16,18,2,HOU,1,1,2014_03_HOU_NYG,14,18,3,1,2,2,1,0
2014,IND,PIT,9013,2014_08_IND_PIT,PIT,51,34,6,1,1,0,7,0,0,0,6,0,0,2,0,17,16,2,1,1,1,2,3,2,3,1,0,2,1,2,5,9,6,9,3,11,16,6,13,3,4,6,5,9,0,0,0,0,1,0,0,0,0,0,3,10,14,5,10,0,0,0,0,1,0,1,1,1,1,1,3,5,2,4,0,0,0,0,0,17,16,2,IND,0,0,2014_16_IND_DAL,19,18,3,0,1,1,0,0
2014,MIA,JAX,4921,2014_08_MIA_JAX,JAX,13,27,3,2,2,0,1,2,2,0,1,0,2,1,0,15,18,3,1,0,1,1,1,1,1,1,0,0,1,3,6,7,5,6,3,6,8,5,9,1,3,6,4,5,0,2,3,1,2,0,0,0,0,0,1,3,4,2,5,2,3,4,3,4,3,6,10,6,10,1,3,4,2,4,0,0,0,0,0,15,18,3,MIA,1,0,2014_04_MIA_OAK,14,22,3,1,4,5,1,0
2014,MIN,TB,10026,2014_08_MIN_TB,TB,13,19,2,2,1,0,1,2,1,0,1,0,1,1,0,10,19,1,1,0,0,0,1,1,1,0,1,0,0,0,1,4,1,3,2,7,12,9,13,1,4,6,4,5,0,1,3,0,2,0,0,0,0,0,2,5,8,6,7,0,1,2,2,4,1,3,5,3,5,0,1,4,0,3,0,1,1,1,1,10,19,1,MIN,1,1,2014_07_MIN_BUF,21,15,3,0,1,1,3,0
2014,LV,CLE,2542,2014_08_OAK_CLE,CLE,23,13,2,0,2,0,2,3,0,0,1,1,0,0,0,9,18,3,1,1,0,2,3,2,3,0,1,1,0,2,6,7,4,8,0,6,12,7,12,2,6,8,5,7,0,0,0,0,0,0,0,0,0,0,0,2,6,4,6,0,4,6,3,6,1,1,2,2,2,1,2,2,2,2,0,0,0,0,0,9,18,3,LV,1,1,2014_01_OAK_NYJ,14,15,3,0,2,2,0,0
2014,PHI,ARI,173,2014_08_PHI_ARI,ARI,24,20,3,1,3,0,3,1,0,0,2,1,0,1,0,15,18,2,1,1,1,3,4,2,4,1,0,3,2,2,9,10,7,9,3,9,13,8,11,1,5,10,6,13,0,0,0,0,0,0,0,0,0,0,2,6,9,5,7,1,2,3,2,3,1,1,1,1,1,0,1,2,0,1,0,0,0,0,0,15,18,2,PHI,1,0,2014_08_PHI_ARI,19,18,2,0,2,2,2,0
2014,LAC,DEN,3223,2014_08_SD_DEN,DEN,35,21,5,0,3,0,5,0,0,0,3,2,0,0,0,16,16,2,1,1,1,3,4,3,4,1,0,4,3,2,7,12,6,10,6,15,21,15,19,0,1,4,3,5,0,0,0,0,0,0,0,1,0,1,4,10,16,11,16,2,4,5,3,3,0,0,3,2,3,0,1,2,1,2,0,0,0,0,0,16,16,2,LAC,0,0,2014_16_SD_SF,19,18,3,0,5,5,1,0
2014,SEA,CAR,1532,2014_08_SEA_CAR,CAR,9,13,0,2,1,0,0,3,0,0,0,0,1,1,0,15,21,3,1,0,0,0,1,1,1,0,1,0,0,2,3,5,4,6,2,6,11,10,12,1,7,9,5,8,0,0,0,0,0,0,0,0,0,0,2,4,7,6,9,0,2,3,3,3,1,3,4,3,3,0,1,4,2,4,0,0,0,0,0,15,21,3,SEA,0,0,2014_11_SEA_KC,20,19,3,0,2,2,2,0
2014,LA,KC,5270,2014_08_STL_KC,KC,34,7,4,0,3,0,4,2,1,0,0,3,0,1,0,18,15,2,1,1,1,2,4,2,3,1,0,2,1,2,6,12,7,11,2,8,17,9,15,3,6,8,6,7,0,1,1,0,0,0,0,0,0,0,1,2,8,5,8,1,5,8,3,7,0,1,1,1,1,0,1,3,0,2,0,0,1,0,1,18,15,2,LA,0,0,2014_12_STL_SD,20,18,3,0,3,3,1,0
2014,WAS,DAL,2892,2014_08_WAS_DAL,DAL,17,20,2,1,1,0,2,1,0,0,2,0,0,2,0,19,16,3,1,0,1,2,4,3,5,1,0,0,6,1,3,6,3,5,4,9,16,9,18,1,5,8,6,9,0,0,0,0,1,0,0,0,0,0,3,7,12,7,12,1,2,4,2,5,1,1,2,2,3,0,3,4,2,3,0,0,0,0,0,19,16,3,WAS,0,0,2014_01_WAS_HOU,19,16,2,1,2,0,0,0
2014,ARI,DAL,2887,2014_09_ARI_DAL,DAL,17,28,1,1,1,0,2,1,0,0,1,0,2,0,0,19,16,3,1,0,0,1,3,2,4,0,1,0,0,1,3,5,3,6,2,8,13,9,16,1,3,8,5,8,0,0,0,0,0,0,0,0,0,0,2,6,10,7,12,0,1,2,2,4,0,3,4,1,2,2,2,4,3,4,0,0,0,0,0,19,16,3,ARI,0,0,2014_13_ARI_ATL,15,18,2,0,1,1,1,1
2014,BAL,PIT,9002,2014_09_BAL_PIT,PIT,43,23,6,1,0,0,5,0,0,1,6,0,0,1,0,17,16,2,1,1,1,3,4,2,3,1,0,3,2,1,3,7,5,9,7,15,18,11,16,0,3,5,4,6,0,0,0,0,0,0,1,1,0,0,6,15,17,10,14,0,0,0,0,0,0,0,1,1,1,2,4,5,3,5,0,0,0,0,0,17,16,2,BAL,0,0,2014_03_BAL_CLE,16,20,3,0,2,2,3,0
2014,DEN,NE,7299,2014_09_DEN_NE,NE,43,21,4,1,1,0,4,3,0,0,4,0,1,0,0,21,20,3,1,1,1,3,5,3,4,1,0,5,4,0,3,3,2,4,6,13,21,13,19,3,8,16,8,13,0,0,0,0,1,0,0,0,0,0,5,12,18,12,16,0,0,1,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,21,20,3,DEN,1,0,2014_13_DEN_KC,16,16,2,0,2,2,5,0
2014,IND,NYG,7992,2014_09_IND_NYG,NYG,24,40,3,2,2,0,3,1,0,0,2,1,0,1,0,17,15,3,1,0,0,0,2,1,3,0,1,0,0,2,5,8,3,10,3,6,15,6,15,0,1,5,3,7,0,0,0,0,0,0,0,0,0,0,3,5,11,5,11,0,1,4,1,4,0,0,1,0,1,2,4,5,4,5,0,0,0,0,0,17,15,3,IND,1,1,2014_14_IND_CLE,19,18,3,0,5,1,2,0
2014,JAX,CIN,2204,2014_09_JAX_CIN,CIN,33,23,4,0,4,0,4,1,0,0,2,2,2,0,0,19,21,3,1,1,1,2,2,1,2,1,0,2,1,1,8,8,4,7,3,7,13,7,13,2,3,7,5,7,0,0,1,0,1,0,0,0,0,0,0,2,6,2,5,3,5,7,5,8,1,3,5,3,4,1,1,4,1,4,0,0,0,0,0,19,21,3,JAX,0,0,2014_01_JAX_PHI,15,18,3,0,3,2,1,0
2014,NO,CAR,1529,2014_09_NO_CAR,CAR,10,28,1,0,3,0,1,1,0,0,0,1,1,1,0,15,21,3,1,0,0,0,1,0,1,0,1,0,0,1,6,8,3,5,0,3,11,6,11,3,5,9,7,9,0,0,0,0,0,0,0,0,0,0,0,2,6,4,7,0,1,4,2,3,1,3,5,3,4,1,2,4,1,4,0,0,0,0,0,15,21,3,NO,0,0,2014_02_NO_CLE,20,18,3,0,4,3,1,0
2014,NYJ,KC,5272,2014_09_NYJ_KC,KC,24,10,3,0,2,0,3,1,0,0,2,1,0,0,0,18,15,2,1,1,1,3,4,2,4,1,0,3,2,3,7,12,6,12,4,9,16,8,17,2,6,9,6,8,1,1,1,1,1,0,0,0,0,0,0,3,7,2,8,3,5,7,5,8,0,0,1,1,1,1,1,1,1,3,0,0,0,0,1,18,15,2,NYJ,0,0,2014_17_NYJ_MIA,18,20,3,0,4,4,3,0
2014,LV,SEA,9342,2014_09_OAK_SEA,SEA,30,24,3,0,1,0,3,3,0,0,0,2,0,0,0,20,19,3,1,1,1,2,3,1,3,1,0,2,1,1,2,10,4,14,1,6,11,5,10,2,7,12,7,11,0,1,1,1,1,0,0,0,0,0,1,3,5,3,7,0,3,5,2,4,1,1,2,2,3,1,1,2,2,2,0,0,0,0,1,20,19,3,LV,0,0,2014_08_OAK_CLE,14,15,3,0,1,1,2,0
2014,PHI,HOU,4253,2014_09_PHI_HOU,HOU,21,31,2,1,2,0,3,0,0,0,2,0,1,1,0,14,18,3,1,0,1,1,1,1,2,1,0,0,1,4,7,8,5,9,3,8,14,9,13,3,6,7,6,10,0,0,0,0,0,0,0,0,0,0,1,5,6,4,5,2,2,6,4,6,0,2,3,1,4,0,3,6,4,6,0,0,0,0,0,14,18,3,PHI,1,1,2014_09_PHI_HOU,19,18,2,0,5,4,1,0
2014,LAC,MIA,6625,2014_09_SD_MIA,MIA,37,0,4,1,2,0,4,3,0,0,3,1,0,0,0,14,22,3,1,1,1,3,4,2,3,1,0,3,2,2,5,6,3,7,3,10,18,9,15,2,7,9,5,8,0,0,0,0,0,0,0,0,0,0,1,6,10,5,8,0,2,5,2,4,1,1,4,3,4,0,0,2,1,2,0,0,0,0,0,14,22,3,LAC,1,1,2014_09_SD_MIA,19,18,3,0,0,0,0,0
2014,LA,SF,9688,2014_09_STL_SF,SF,10,13,1,0,1,0,1,1,0,0,1,0,0,2,0,18,19,2,1,0,0,1,3,2,3,0,1,0,0,1,6,7,5,8,2,7,10,7,11,1,3,12,7,11,0,0,2,0,2,0,0,0,0,0,2,6,9,6,9,0,0,0,0,1,1,1,2,1,2,0,3,3,1,1,0,0,0,0,0,18,19,2,LA,0,0,2014_14_STL_WAS,20,18,3,0,2,1,1,1
2014,TB,CLE,2553,2014_09_TB_CLE,CLE,22,17,2,2,1,0,1,3,0,0,2,0,2,0,0,9,18,3,1,1,1,2,4,2,3,1,0,2,1,2,5,7,6,7,2,3,10,6,12,3,8,11,6,8,0,0,0,0,0,0,0,0,0,0,1,3,7,2,6,1,1,4,4,6,0,3,4,1,2,0,1,2,2,2,0,0,0,0,0,9,18,3,TB,1,1,2014_03_TB_ATL,10,19,1,1,3,2,0,0
2014,WAS,MIN,6971,2014_09_WAS_MIN,MIN,29,26,4,1,1,0,3,0,0,1,1,3,0,0,0,21,15,3,1,1,1,2,2,1,2,1,0,2,1,3,6,7,5,6,1,5,6,2,6,2,5,7,6,11,0,0,1,0,1,0,1,1,0,1,1,3,3,2,2,0,3,4,0,5,0,2,7,5,7,0,0,1,0,1,0,0,0,0,0,21,15,3,WAS,0,0,2014_08_WAS_DAL,19,16,2,1,2,2,2,0
2014,ATL,TB,10033,2014_10_ATL_TB,TB,17,27,2,1,0,0,2,1,0,0,2,0,2,1,0,10,19,1,1,0,0,0,0,0,1,0,1,0,0,2,3,3,3,4,2,5,11,5,12,1,4,6,4,7,0,1,1,1,1,0,0,0,0,0,2,5,9,5,9,0,0,1,0,2,2,5,7,4,6,0,2,2,1,1,0,0,1,0,1,10,19,1,ATL,1,1,2014_14_ATL_GB,16,16,3,0,5,4,1,0
2014,CAR,PHI,8666,2014_10_CAR_PHI,PHI,45,21,4,1,3,0,6,1,0,0,2,2,0,0,0,19,18,2,1,1,1,2,4,2,3,1,0,2,1,2,7,13,9,11,4,12,19,9,16,1,4,8,5,7,1,1,1,1,1,0,0,0,0,0,3,7,11,7,9,1,3,4,2,2,3,5,8,7,10,0,1,3,1,5,0,0,0,0,0,19,18,2,CAR,0,0,2014_17_CAR_ATL,15,21,3,0,2,4,2,0
2014,CHI,GB,3910,2014_10_CHI_GB,GB,55,14,6,2,1,0,7,2,0,0,6,0,0,1,0,18,20,3,1,1,0,2,4,2,4,0,1,1,0,0,1,7,1,6,2,14,23,10,21,3,6,8,6,7,0,0,0,0,0,0,0,0,0,0,1,10,16,7,14,1,3,5,3,6,2,2,3,2,3,1,2,2,1,1,0,0,0,0,0,18,20,3,CHI,0,0,2014_13_CHI_DET,16,15,2,0,2,2,1,0
2014,CLE,CIN,2211,2014_10_CLE_CIN,CIN,3,24,0,1,2,0,0,1,0,0,0,0,3,2,0,19,21,3,1,0,1,2,2,2,2,1,0,0,2,4,7,10,8,8,4,7,11,7,13,1,4,7,3,7,0,0,0,0,1,0,0,0,0,0,2,2,4,2,6,2,5,7,5,7,2,6,8,3,5,0,3,3,1,4,0,0,0,0,0,19,21,3,CLE,0,0,2014_10_CLE_CIN,9,18,3,1,3,3,1,0
2014,DAL,JAX,4934,2014_10_DAL_JAX,JAX,17,31,2,4,1,0,1,0,0,1,0,2,1,1,0,15,18,3,1,0,0,0,1,1,1,0,1,0,0,1,4,8,6,8,2,4,9,6,8,1,3,4,4,7,0,2,2,2,3,0,1,1,0,0,2,3,5,4,5,1,3,6,3,4,1,4,8,6,9,0,2,4,2,3,1,1,1,1,1,15,18,3,DAL,1,0,2014_12_DAL_NYG,19,16,3,0,4,4,1,0
2014,DEN,LV,6284,2014_10_DEN_OAK,LV,17,41,2,0,0,0,2,1,0,0,2,0,2,1,0,14,15,3,1,0,0,0,0,0,0,0,1,0,0,3,4,10,7,14,3,6,11,5,11,1,4,6,5,5,1,1,1,1,2,0,0,0,0,0,2,5,9,3,9,0,0,1,1,1,2,5,6,3,7,1,4,4,3,5,0,0,0,0,0,14,15,3,DEN,0,0,2014_03_DEN_SEA,16,16,2,0,2,1,1,1
2014,KC,BUF,1189,2014_10_KC_BUF,BUF,13,17,1,1,4,0,1,2,0,0,1,0,0,2,0,15,17,2,1,0,1,2,3,2,3,1,0,0,2,4,10,13,6,9,4,7,9,8,10,3,6,9,4,8,0,0,1,0,2,0,0,2,1,2,4,7,10,8,11,1,1,2,2,2,0,1,3,2,5,0,5,7,5,5,0,0,0,0,0,15,17,2,KC,1,0,2014_12_KC_OAK,18,15,2,0,2,2,2,0
2014,MIA,DET,3573,2014_10_MIA_DET,DET,20,16,2,3,1,0,2,2,0,0,2,0,1,0,0,19,18,2,1,1,1,3,4,3,4,1,0,4,3,2,7,13,8,14,1,6,10,6,11,3,6,7,5,6,0,0,0,0,0,0,0,0,0,0,2,6,8,5,8,0,1,2,2,3,1,4,5,3,4,0,0,1,0,1,0,0,0,0,0,19,18,2,MIA,0,1,2014_08_MIA_JAX,14,22,3,1,1,3,2,0
2014,NYG,SEA,9354,2014_10_NYG_SEA,SEA,38,17,5,1,0,0,5,1,0,0,0,5,2,1,0,20,19,3,1,1,1,3,3,2,3,1,0,3,2,1,2,5,2,10,3,9,13,6,11,3,6,11,7,12,0,0,1,1,1,0,0,0,0,0,0,1,3,3,5,2,7,9,3,5,0,3,4,1,2,0,2,3,1,2,0,0,0,0,0,20,19,3,NYG,0,0,2014_06_NYG_PHI,17,15,3,1,0,0,0,0
2014,PIT,NYJ,8327,2014_10_PIT_NYJ,NYJ,20,13,2,0,0,0,2,2,0,0,2,0,0,1,0,18,20,3,1,1,0,1,1,0,0,0,1,1,0,0,0,3,1,7,1,5,8,4,6,1,4,9,6,7,0,0,1,0,1,0,0,0,0,0,1,3,6,2,4,0,3,4,4,4,0,4,5,4,6,0,3,3,2,3,0,0,0,0,0,18,20,3,PIT,0,0,2014_14_PIT_CIN,17,16,2,0,5,4,2,1
2014,SF,NO,7640,2014_10_SF_NO,NO,24,27,3,2,1,0,3,1,0,0,3,0,2,1,0,20,18,3,1,0,1,2,3,2,3,1,0,0,2,2,3,4,3,4,4,12,16,11,15,0,4,10,6,10,0,0,1,0,1,0,0,0,0,0,1,7,11,6,10,3,5,7,5,7,1,3,7,2,6,1,3,4,3,5,0,0,0,0,0,20,18,3,SF,0,0,2014_10_SF_NO,18,19,2,0,3,3,2,0
2014,LA,ARI,164,2014_10_STL_ARI,ARI,31,14,2,0,1,0,4,1,0,0,1,1,1,0,0,15,18,2,1,1,1,3,5,3,4,1,0,5,4,3,7,13,8,13,4,11,17,10,15,0,2,6,2,7,1,1,1,1,1,0,0,0,0,0,3,6,10,7,10,1,3,4,3,4,1,2,3,2,2,0,1,1,1,1,0,0,0,0,0,15,18,2,LA,1,0,2014_02_STL_TB,20,18,3,0,1,1,4,0
2014,TEN,BAL,847,2014_10_TEN_BAL,BAL,21,7,3,1,4,0,3,0,0,0,1,2,0,0,0,16,20,3,1,1,0,1,3,1,2,0,1,1,0,5,9,12,7,11,2,6,15,6,13,1,4,8,6,10,1,1,1,1,1,0,1,1,1,1,2,3,10,4,9,0,4,6,3,5,1,3,5,5,6,1,1,2,1,4,0,0,0,0,0,16,20,3,TEN,0,0,2014_12_TEN_PHI,16,18,2,1,3,3,1,0
2014,ATL,CAR,1528,2014_11_ATL_CAR,CAR,17,19,2,0,3,0,2,1,0,0,2,0,2,0,0,15,21,3,1,0,0,0,0,0,0,0,1,0,0,1,7,10,5,7,3,6,8,4,10,0,2,6,4,8,2,2,2,2,2,0,0,0,0,0,2,4,6,2,6,1,2,2,2,4,3,6,8,5,7,2,3,4,4,4,0,0,0,0,0,15,21,3,ATL,0,0,2014_11_ATL_CAR,16,16,3,0,1,1,4,0
2014,BUF,MIA,6622,2014_11_BUF_MIA,MIA,22,9,2,0,2,0,2,2,0,0,2,0,0,2,0,14,22,3,1,1,0,2,4,2,3,0,1,1,0,1,5,8,5,6,1,7,13,8,14,3,8,12,8,11,0,0,0,0,0,0,0,0,0,0,1,6,9,5,9,0,1,2,1,3,1,1,2,2,4,1,3,3,1,2,0,0,0,0,0,14,22,3,BUF,1,1,2014_01_BUF_CHI,15,17,2,0,2,2,3,0
2014,CIN,NO,7647,2014_11_CIN_NO,NO,10,27,1,1,2,0,1,1,0,0,1,0,0,1,0,20,18,3,1,0,0,1,2,2,3,0,1,0,0,1,5,6,3,4,3,8,15,12,16,1,2,8,4,10,0,0,0,0,1,0,0,0,0,0,3,5,10,7,11,0,3,5,5,7,2,3,4,3,7,1,3,5,3,4,0,0,0,0,0,20,18,3,CIN,0,0,2014_13_CIN_TB,19,21,3,0,2,2,0,0
2014,DEN,LA,5609,2014_11_DEN_STL,LA,22,7,1,0,4,0,1,5,0,0,1,0,0,0,0,20,18,3,1,1,0,2,3,1,2,0,1,1,0,2,8,10,5,8,2,4,9,4,10,0,7,7,2,3,2,2,2,2,3,0,0,0,0,0,1,3,6,3,6,1,1,2,1,3,2,4,5,5,6,1,1,1,1,1,0,0,0,0,0,20,18,3,DEN,0,0,2014_06_DEN_NYJ,16,16,2,0,3,4,1,0
2014,DET,ARI,166,2014_11_DET_ARI,ARI,14,6,2,0,3,0,2,0,0,0,2,0,2,0,0,15,18,2,1,1,1,3,5,3,5,1,0,6,5,1,7,12,7,13,4,10,16,11,17,1,1,3,2,6,0,1,1,1,1,0,0,0,0,0,1,6,10,6,10,1,2,4,3,4,1,4,5,2,3,0,0,1,1,1,0,0,0,0,0,15,18,2,DET,1,0,2014_08_DET_ATL,19,18,2,1,2,1,3,0
2014,HOU,CLE,2539,2014_11_HOU_CLE,CLE,7,23,1,2,3,0,1,0,0,0,1,0,1,1,0,9,18,3,1,0,1,2,3,3,4,1,0,0,3,0,4,8,3,7,3,5,7,6,10,1,4,9,7,10,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,4,4,7,0,3,4,2,3,0,1,2,0,2,0,0,0,0,0,9,18,3,HOU,1,1,2014_07_HOU_PIT,14,18,3,1,2,2,3,0
2014,MIN,CHI,1875,2014_11_MIN_CHI,CHI,21,13,3,3,1,0,3,0,0,0,3,0,2,0,0,16,15,2,1,1,0,1,2,0,1,0,1,1,0,0,1,5,2,6,2,6,9,5,9,0,0,2,0,3,2,3,3,3,4,0,2,3,2,3,1,7,9,5,8,0,0,3,1,4,2,5,6,4,6,1,2,4,4,6,0,0,0,0,0,16,15,2,MIN,0,0,2014_15_MIN_DET,21,15,3,0,2,2,0,0
